rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_flatfox
2.5,62.5,1540,1356,3612,Scheidgasse 12a,Steffisburg,2021,True,True,True,False,True,True,False,True,False,24.64,616.0,25.0,False,False,False,1540_62.5_2.5_3612_Scheidgasse12a_Steffisburg,https://flatfox.ch/de/wohnung/scheidgasse-12a-3612-steffisburg/599531/
4.5,120.0,1795,1475,2503,Salzhausstrasse 14,Biel/Bienne,1934,True,True,False,False,False,False,False,False,True,14.96,398.89,26.67,False,True,False,1795_120.0_4.5_2503_Salzhausstrasse14_Biel/Bienne,https://flatfox.ch/de/wohnung/salzhausstrasse-14-2503-bielbienne/579496/
3.0,82.0,1560,1300,3232,Bahnhofstrasse 65,Ins,0,True,False,False,False,False,False,False,False,True,19.02,520.0,27.33,False,False,False,1560_82.0_3.0_3232_Bahnhofstrasse65_Ins,https://flatfox.ch/de/wohnung/bahnhofstrasse-65-3232-ins/582359/
4.5,80.0,1190,990,4912,Bannfeldstrasse 16,Aarwangen,0,True,False,False,True,False,False,False,False,True,14.88,264.44,17.78,False,False,False,1190_80.0_4.5_4912_Bannfeldstrasse16_Aarwangen,https://flatfox.ch/de/wohnung/bannfeldstrasse-16-4912-aarwangen/530788/
4.5,93.0,1420,1140,3380,Finkenweg 7,Wangen an der Aare,0,True,True,True,False,False,False,False,False,True,15.27,315.56,20.67,False,True,False,1420_93.0_4.5_3380_Finkenweg7_Wangen an der Aare,https://flatfox.ch/de/wohnung/finkenweg-7-3380-wangen-an-der-aare/600603/
3.5,72.0,1660,1430,3322,Holzgasse 33,Urtenen-Schönbühl,1985,True,True,False,False,False,False,False,False,True,23.06,474.29,20.57,False,False,False,1660_72.0_3.5_3322_Holzgasse33_Urtenen-Schönbühl,https://flatfox.ch/de/wohnung/holzgasse-33-3322-urtenen-schonbuhl/552274/
1.5,37.5,900,800,4900,Schorenstrasse 39,Langenthal,0,True,True,False,True,False,False,False,False,False,24.0,600.0,25.0,False,False,False,900_37.5_1.5_4900_Schorenstrasse39_Langenthal,https://flatfox.ch/de/wohnung/schorenstrasse-39-4900-langenthal/547375/
3.5,98.0,2310,2050,3037,Dettigenstrasse 3,Herrenschwanden,2015,True,True,False,False,False,False,False,True,False,23.57,660.0,28.0,False,False,False,2310_98.0_3.5_3037_Dettigenstrasse3_Herrenschwanden,https://flatfox.ch/de/wohnung/dettigenstrasse-3-3037-herrenschwanden/557894/
4.5,136.0,2540,2210,2502,Albrecht-Haller-Strasse 9,Biel/Bienne,0,True,False,True,False,False,False,False,True,False,18.68,564.44,30.22,False,True,False,2540_136.0_4.5_2502_Albrecht-Haller-Strasse9_Biel/Bienne,https://flatfox.ch/de/wohnung/albrecht-haller-strasse-9-2502-bielbienne/599573/
6.5,200.0,3490,2990,3323,Obere Rütte 19,Bäriswil BE,0,True,False,False,False,False,False,False,True,False,17.45,536.92,30.77,False,True,False,3490_200.0_6.5_3323_ObereRütte19_Bäriswil BE,https://flatfox.ch/de/wohnung/obere-rutte-19-3323-bariswil-be/570161/
4.5,91.0,1600,1320,3302,Laupenackerstr. 14,Moosseedorf,0,True,True,False,False,False,False,False,False,True,17.58,355.56,20.22,False,False,True,1600_91.0_4.5_3302_Laupenackerstr14_Moosseedorf,https://flatfox.ch/de/wohnung/laupenackerstr-14-3302-moosseedorf/454415/
3.0,69.0,1540,1350,3052,Alpenstrasse 107,Zollikofen,0,True,True,False,False,False,False,False,False,True,22.32,513.33,23.0,False,True,False,1540_69.0_3.0_3052_Alpenstrasse107_Zollikofen,https://flatfox.ch/de/wohnung/alpenstrasse-107-3052-zollikofen/595318/
2.5,49.0,1590,1450,3097,Schwarzenburgstr. 73 / Geb. A,Liebefeld,1947,False,True,False,True,False,False,False,False,True,32.45,636.0,19.6,False,True,False,1590_49.0_2.5_3097_Schwarzenburgstr73/GebA_Liebefeld,https://flatfox.ch/de/wohnung/schwarzenburgstr-73-geb-a-3097-liebefeld/545685/
4.5,77.0,1390,1200,3293,Meisenweg 1,Dotzigen,0,True,False,False,False,False,False,False,False,False,18.05,308.89,17.11,False,False,False,1390_77.0_4.5_3293_Meisenweg1_Dotzigen,https://flatfox.ch/de/wohnung/meisenweg-1-3293-dotzigen/503887/
3.5,84.0,1710,1500,3250,Busswilstrasse 6,Lyss,2010,True,True,False,False,True,False,False,False,True,20.36,488.57,24.0,False,True,False,1710_84.0_3.5_3250_Busswilstrasse6_Lyss,https://flatfox.ch/de/wohnung/busswilstrasse-6-3250-lyss/581945/
2.0,50.0,1740,1740,3011,No information,Bern,0,True,True,True,True,False,True,False,True,False,34.8,870.0,25.0,False,True,False,1740_50.0_2.0_3011_Noinformation_Bern,https://flatfox.ch/de/wohnung/3011-bern/603707/
3.5,70.0,1755,1490,3008,Fischermättelistrasse 13,Bern,2016,True,False,False,False,False,False,False,False,False,25.07,501.43,20.0,False,True,False,1755_70.0_3.5_3008_Fischermättelistrasse13_Bern,https://flatfox.ch/de/wohnung/fischermattelistrasse-13-3008-bern/594911/
3.0,72.0,1390,1224,2552,Hauptstrasse 136,Orpund,2019,True,True,False,True,False,False,False,False,False,19.31,463.33,24.0,False,False,False,1390_72.0_3.0_2552_Hauptstrasse136_Orpund,https://flatfox.ch/de/wohnung/hauptstrasse-136-2552-orpund/590709/
5.5,231.0,3125,3125,2575,No information,Gerolfingen,0,True,True,False,True,False,False,True,True,True,13.53,568.18,42.0,False,False,False,3125_231.0_5.5_2575_Noinformation_Gerolfingen,https://flatfox.ch/de/wohnung/2575-gerolfingen/603718/
4.5,88.0,1725,1500,3322,Holzgasse 31,Urtenen-Schönbühl,1984,True,True,False,False,False,False,False,False,False,19.6,383.33,19.56,False,True,True,1725_88.0_4.5_3322_Holzgasse31_Urtenen-Schönbühl,https://flatfox.ch/de/wohnung/holzgasse-31-3322-urtenen-schonbuhl/371775/
4.5,112.5,1850,1600,3312,Büündering 12,Fraubrunnen,2017,True,False,False,True,False,False,False,True,False,16.44,411.11,25.0,False,False,False,1850_112.5_4.5_3312_Büündering12_Fraubrunnen,https://flatfox.ch/de/wohnung/buundering-12-3312-fraubrunnen/574878/
3.5,80.0,1490,1280,4900,Brauihof 28,Langenthal,1995,False,False,True,False,False,False,False,False,True,18.62,425.71,22.86,False,True,False,1490_80.0_3.5_4900_Brauihof28_Langenthal,https://flatfox.ch/de/wohnung/brauihof-28-4900-langenthal/571789/
3.5,85.0,1947,1797,3600,Hofstettenstrasse 15e,Thun,0,True,False,True,False,True,True,False,True,False,22.91,556.29,24.29,False,False,False,1947_85.0_3.5_3600_Hofstettenstrasse15e_Thun,https://flatfox.ch/de/wohnung/hofstettenstrasse-15e-3600-thun/602498/
3.5,74.0,1370,1120,4922,Buchiackerweg 10,Bützberg,1962,False,False,False,False,False,False,False,False,True,18.51,391.43,21.14,False,True,True,1370_74.0_3.5_4922_Buchiackerweg10_Bützberg,https://flatfox.ch/de/wohnung/buchiackerweg-10-4922-butzberg/538227/
1.5,37.5,900,792,3013,No information,Bern,0,True,False,True,False,False,False,False,True,False,24.0,600.0,25.0,False,False,False,900_37.5_1.5_3013_Noinformation_Bern,https://flatfox.ch/de/wohnung/3013-bern/602135/
3.5,90.0,2159,1899,3097,Schwarzenburgstr. 73 / Geb. B,Liebefeld,1947,False,True,False,True,False,False,False,False,True,23.99,616.86,25.71,False,True,False,2159_90.0_3.5_3097_Schwarzenburgstr73/GebB_Liebefeld,https://flatfox.ch/de/wohnung/schwarzenburgstr-73-geb-b-3097-liebefeld/603097/
3.0,73.0,1560,1310,3008,Holligenstrasse 109,Bern,1961,True,True,True,False,False,False,False,False,True,21.37,520.0,24.33,False,True,False,1560_73.0_3.0_3008_Holligenstrasse109_Bern,https://flatfox.ch/de/wohnung/holligenstrasse-109-3008-bern/595257/
1.5,100.0,2262,1992,3014,Moserstrasse 48,Bern,0,True,False,True,False,False,False,False,True,False,22.62,1508.0,66.67,False,True,False,2262_100.0_1.5_3014_Moserstrasse48_Bern,https://flatfox.ch/de/wohnung/moserstrasse-48-3014-bern/593252/
3.0,75.0,1490,1250,3818,No information,Grindelwald,0,True,False,False,True,False,False,False,False,False,19.87,496.67,25.0,False,False,False,1490_75.0_3.0_3818_Noinformation_Grindelwald,https://flatfox.ch/de/wohnung/3818-grindelwald/590479/
2.5,85.0,908,800,3773,Dorfstrasse 45,Matten (St. Stephan) bei Lenk im Simmental,1962,True,True,False,True,False,False,False,True,False,10.68,363.2,34.0,False,False,False,908_85.0_2.5_3773_Dorfstrasse45_Matten (St. Stephan) bei Lenk im Simmental,https://flatfox.ch/de/wohnung/dorfstrasse-45-3773-matten-st-stephan-bei-lenk-im-/574443/
1.5,28.0,590,490,2560,Lyss-Strasse 18,Nidau,0,False,True,True,False,False,False,False,False,False,21.07,393.33,18.67,False,True,False,590_28.0_1.5_2560_Lyss-Strasse18_Nidau,https://flatfox.ch/de/wohnung/lyss-strasse-18-2560-nidau/602450/
2.5,62.5,1270,1100,3098,Haselholzweg 24,Schliern b. Köniz,1971,True,False,True,True,False,False,False,False,True,20.32,508.0,25.0,False,True,False,1270_62.5_2.5_3098_Haselholzweg24_Schliern b. Köniz,https://flatfox.ch/de/wohnung/haselholzweg-24-3098-schliern-b-koniz/561203/
4.0,79.0,1790,1530,3084,Bondelistrasse 66,Wabern,0,True,True,True,False,False,False,False,False,True,22.66,447.5,19.75,False,True,False,1790_79.0_4.0_3084_Bondelistrasse66_Wabern,https://flatfox.ch/de/wohnung/bondelistrasse-66-3084-wabern/599043/
3.5,87.5,995,865,2740,Sous-Chaux 19,Moutier,0,False,False,False,True,False,False,False,False,False,11.37,284.29,25.0,False,False,False,995_87.5_3.5_2740_Sous-Chaux19_Moutier,https://flatfox.ch/de/wohnung/sous-chaux-19-2740-moutier/506577/
1.0,57.0,1850,1650,3007,Mühlemattstrasse 57,Bern,0,False,False,True,False,False,False,False,False,True,32.46,1850.0,57.0,False,True,False,1850_57.0_1.0_3007_Mühlemattstrasse57_Bern,https://flatfox.ch/de/wohnung/muhlemattstrasse-57-3007-bern/597641/
4.5,100.0,1900,1660,3063,Jurastrasse 57,Ittigen,1991,True,False,True,False,False,False,False,False,True,19.0,422.22,22.22,False,True,False,1900_100.0_4.5_3063_Jurastrasse57_Ittigen,https://flatfox.ch/de/wohnung/jurastrasse-57-3063-ittigen/524581/
1.0,35.0,990,850,3400,Eyfeldweg 1,Burgdorf,1954,False,False,False,False,False,False,False,False,False,28.29,990.0,35.0,False,True,False,990_35.0_1.0_3400_Eyfeldweg1_Burgdorf,https://flatfox.ch/de/wohnung/eyfeldweg-1-3400-burgdorf/589770/
4.5,170.0,2500,2130,3114,Austr. 7,Wichtrach,1992,True,False,False,False,False,False,False,False,True,14.71,555.56,37.78,False,True,True,2500_170.0_4.5_3114_Austr7_Wichtrach,https://flatfox.ch/de/wohnung/austr-7-3114-wichtrach/546888/
3.5,89.0,2030,1790,3302,Stägmatt 36,Moosseedorf,2012,True,True,True,False,False,False,False,False,True,22.81,580.0,25.43,False,True,False,2030_89.0_3.5_3302_Stägmatt36_Moosseedorf,https://flatfox.ch/de/wohnung/stagmatt-36-3302-moosseedorf/378622/
2.0,50.0,151,1,4917,Chlyrotstrasse 2,Melchnau,0,True,True,False,True,False,False,False,False,True,3.02,75.5,25.0,False,False,False,151_50.0_2.0_4917_Chlyrotstrasse2_Melchnau,https://flatfox.ch/de/wohnung/chlyrotstrasse-2-4917-melchnau/484099/
3.5,87.5,900,750,2742,Orgerie 2m,Perrefitte,0,True,False,True,False,False,False,False,False,False,10.29,257.14,25.0,False,False,False,900_87.5_3.5_2742_Orgerie2m_Perrefitte,https://flatfox.ch/de/wohnung/orgerie-2m-2742-perrefitte/58725/
2.5,67.0,1680,1510,3012,Lerchenweg 37,Bern,0,False,True,False,False,False,False,False,False,False,25.07,672.0,26.8,False,True,False,1680_67.0_2.5_3012_Lerchenweg37_Bern,https://flatfox.ch/de/wohnung/lerchenweg-37-3012-bern/593749/
2.5,53.0,1310,1180,2504,Länggasse 9,Biel,0,True,True,True,True,False,False,False,False,True,24.72,524.0,21.2,False,True,False,1310_53.0_2.5_2504_Länggasse9_Biel,https://flatfox.ch/de/wohnung/langgasse-9-2504-biel/598806/
2.5,96.0,1750,1480,3063,Jurastrasse 51,Ittigen,1986,True,False,True,False,False,False,False,True,True,18.23,700.0,38.4,False,True,False,1750_96.0_2.5_3063_Jurastrasse51_Ittigen,https://flatfox.ch/de/wohnung/jurastrasse-51-3063-ittigen/538671/
3.5,70.0,1190,1010,3860,Allmendstrasse 14,Meiringen,0,True,False,True,True,False,False,False,False,False,17.0,340.0,20.0,False,False,True,1190_70.0_3.5_3860_Allmendstrasse14_Meiringen,https://flatfox.ch/de/wohnung/allmendstrasse-14-3860-meiringen/527652/
2.5,111.0,1790,1500,4900,Marktgasse 4,Langenthal,2008,True,True,True,False,False,False,False,True,False,16.13,716.0,44.4,False,True,False,1790_111.0_2.5_4900_Marktgasse4_Langenthal,https://flatfox.ch/de/wohnung/marktgasse-4-4900-langenthal/592563/
4.5,90.0,2400,2400,3013,No information,Bern,0,True,True,True,True,False,False,True,True,True,26.67,533.33,20.0,False,False,False,2400_90.0_4.5_3013_Noinformation_Bern,https://flatfox.ch/de/wohnung/3013-bern/603591/
4.5,95.0,1670,1370,2557,Mattenweg 21,Studen BE,0,True,True,False,False,False,False,False,False,False,17.58,371.11,21.11,False,False,False,1670_95.0_4.5_2557_Mattenweg21_Studen BE,https://flatfox.ch/de/wohnung/mattenweg-21-2557-studen-be/598167/
3.5,82.0,1800,1620,3400,Typonweg 5,Burgdorf,2012,False,True,True,False,False,False,False,True,True,21.95,514.29,23.43,False,True,False,1800_82.0_3.5_3400_Typonweg5_Burgdorf,https://flatfox.ch/de/wohnung/typonweg-5-3400-burgdorf/601160/
2.5,73.0,1390,1190,3006,Ostring 21,Bern,1989,True,True,False,False,False,False,False,False,True,19.04,556.0,29.2,False,True,False,1390_73.0_2.5_3006_Ostring21_Bern,https://flatfox.ch/de/wohnung/ostring-21-3006-bern/541478/
3.0,65.0,1330,1110,4914,Platanenweg 9,Roggwil BE,2019,False,True,False,True,False,False,False,False,True,20.46,443.33,21.67,False,True,False,1330_65.0_3.0_4914_Platanenweg9_Roggwil BE,https://flatfox.ch/de/wohnung/platanenweg-9-4914-roggwil-be/552862/
5.5,160.0,3000,3000,3510,No information,Konolfingen,0,True,True,False,True,False,False,True,True,True,18.75,545.45,29.09,False,False,False,3000_160.0_5.5_3510_Noinformation_Konolfingen,https://flatfox.ch/de/wohnung/3510-konolfingen/603724/
3.0,80.0,1190,1190,3818,No information,Grindelwald,0,True,False,False,False,False,False,False,False,False,14.88,396.67,26.67,False,False,False,1190_80.0_3.0_3818_Noinformation_Grindelwald,https://flatfox.ch/de/wohnung/3818-grindelwald/598454/
3.5,67.0,1360,1150,2555,Brachmattstrasse 21,Brügg BE,0,True,True,False,False,False,False,False,False,True,20.3,388.57,19.14,False,False,False,1360_67.0_3.5_2555_Brachmattstrasse21_Brügg BE,https://flatfox.ch/de/wohnung/brachmattstrasse-21-2555-brugg-be/585331/
3.0,61.0,1280,1050,3303,Bimerweg 29,Jegenstorf,0,True,True,False,True,False,False,False,False,True,20.98,426.67,20.33,False,True,False,1280_61.0_3.0_3303_Bimerweg29_Jegenstorf,https://flatfox.ch/de/wohnung/bimerweg-29-3303-jegenstorf/596125/
2.5,87.0,1630,1400,3063,Jurastrasse 59,Ittigen,1991,True,False,True,False,False,False,False,True,True,18.74,652.0,34.8,False,False,False,1630_87.0_2.5_3063_Jurastrasse59_Ittigen,https://flatfox.ch/de/wohnung/jurastrasse-59-3063-ittigen/460125/
3.0,80.0,2200,1950,3005,Aegertenstrasse 47,Bern,1918,True,True,False,False,False,False,False,False,False,27.5,733.33,26.67,False,True,False,2200_80.0_3.0_3005_Aegertenstrasse47_Bern,https://flatfox.ch/de/wohnung/aegertenstrasse-47-3005-bern/603963/
3.5,82.0,1860,1560,3084,Bondelistrasse 66,Wabern,0,True,True,True,False,False,False,False,False,True,22.68,531.43,23.43,False,True,False,1860_82.0_3.5_3084_Bondelistrasse66_Wabern,https://flatfox.ch/de/wohnung/bondelistrasse-66-3084-wabern/596166/
2.0,60.0,1500,1500,3065,No information,Bolligen,0,True,True,False,True,False,False,False,True,False,25.0,750.0,30.0,False,False,False,1500_60.0_2.0_3065_Noinformation_Bolligen,https://flatfox.ch/de/wohnung/3065-bolligen/603706/
2.5,88.0,2415,2160,3008,Europaplatz 1B,Bern,2015,False,True,True,False,True,False,False,True,True,27.44,966.0,35.2,False,True,False,2415_88.0_2.5_3008_Europaplatz1B_Bern_1,https://flatfox.ch/de/wohnung/europaplatz-1b-3008-bern/581607/
3.5,70.0,1995,1805,3013,Schönburgstrasse 19,Bern,1974,True,True,True,False,False,False,False,False,True,28.5,570.0,20.0,False,True,False,1995_70.0_3.5_3013_Schönburgstrasse19_Bern,https://flatfox.ch/de/wohnung/schonburgstrasse-19-3013-bern/549329/
2.0,45.0,1100,969,3825,Am Rouft 1068D,Mürren,0,True,False,False,False,False,False,False,False,False,24.44,550.0,22.5,False,False,False,1100_45.0_2.0_3825_AmRouft1068D_Mürren,https://flatfox.ch/de/wohnung/am-rouft-1068d-3825-murren/603382/
3.5,62.0,1090,900,2560,Bielstrasse 72,Nidau,0,False,True,True,False,False,False,False,False,False,17.58,311.43,17.71,False,True,False,1090_62.0_3.5_2560_Bielstrasse72_Nidau,https://flatfox.ch/de/wohnung/bielstrasse-72-2560-nidau/544024/
1.0,31.0,935,775,3007,Zieglerstrasse 36,Bern,1970,False,False,True,False,False,False,False,False,False,30.16,935.0,31.0,False,True,False,935_31.0_1.0_3007_Zieglerstrasse36_Bern,https://flatfox.ch/de/wohnung/zieglerstrasse-36-3007-bern/570022/
3.0,110.0,2875,2875,3007,No information,Bern,0,True,True,True,False,False,False,False,True,True,26.14,958.33,36.67,False,False,False,2875_110.0_3.0_3007_Noinformation_Bern,https://flatfox.ch/de/wohnung/3007-bern/603614/
3.5,69.0,1450,1220,3113,Hölzliackerstrasse 31,Rubigen,2019,True,True,True,False,False,False,False,False,True,21.01,414.29,19.71,False,True,False,1450_69.0_3.5_3113_Hölzliackerstrasse31_Rubigen,https://flatfox.ch/de/wohnung/holzliackerstrasse-31-3113-rubigen/592288/
2.0,50.0,1345,1170,3014,Haldenstrasse 143,Bern,0,True,False,True,False,False,False,False,False,False,26.9,672.5,25.0,False,False,False,1345_50.0_2.0_3014_Haldenstrasse143_Bern,https://flatfox.ch/de/wohnung/haldenstrasse-143-3014-bern/578358/
3.5,87.5,850,700,2735,Rue du Lion d'or 8,Malleray,0,False,True,False,True,False,False,False,False,False,9.71,242.86,25.0,False,False,False,850_87.5_3.5_2735_RueduLiond'or8_Malleray,https://flatfox.ch/de/wohnung/rue-du-lion-dor-8-2735-malleray/389305/
3.5,64.0,1240,1020,3177,Weiermattweg 3,Laupen BE,0,True,True,False,True,False,False,False,False,True,19.38,354.29,18.29,False,True,False,1240_64.0_3.5_3177_Weiermattweg3_Laupen BE,https://flatfox.ch/de/wohnung/weiermattweg-3-3177-laupen-be/568192/
3.5,78.0,1490,1280,3604,Bubenbergstrasse 20,Thun,0,True,False,False,False,False,False,False,True,True,19.1,425.71,22.29,False,False,True,1490_78.0_3.5_3604_Bubenbergstrasse20_Thun,https://flatfox.ch/de/wohnung/bubenbergstrasse-20-3604-thun/598076/
3.5,80.0,2540,2280,3072,Bernstrasse 25,Ostermundigen,2022,True,True,True,True,False,False,False,True,False,31.75,725.71,22.86,False,False,False,2540_80.0_3.5_3072_Bernstrasse25_Ostermundigen,https://flatfox.ch/de/wohnung/bernstrasse-25-3072-ostermundigen/490267/
3.5,128.0,1700,1450,3380,Vorstadt 30,Wangen an der Aare,0,True,False,True,False,False,False,False,True,True,13.28,485.71,36.57,False,True,False,1700_128.0_3.5_3380_Vorstadt30_Wangen an der Aare,https://flatfox.ch/de/wohnung/vorstadt-30-3380-wangen-an-der-aare/569068/
2.0,50.0,1200,1057,3656,Ringoldswilstrasse 97,Tschingel,0,True,False,False,True,False,False,False,False,False,24.0,600.0,25.0,False,False,False,1200_50.0_2.0_3656_Ringoldswilstrasse97_Tschingel,https://flatfox.ch/de/wohnung/ringoldswilstrasse-97-3656-tschingel/595735/
4.5,106.0,2900,2600,3018,Mühledorfstrasse 1,Bern,2022,True,False,True,True,False,False,False,True,False,27.36,644.44,23.56,False,False,False,2900_106.0_4.5_3018_Mühledorfstrasse1_Bern,https://flatfox.ch/de/wohnung/muhledorfstrasse-1-3018-bern/583158/
2.0,64.0,1160,1000,3422,Jurastrasse 11,Alchenflüh,2013,False,True,False,True,False,False,False,False,True,18.12,580.0,32.0,False,True,False,1160_64.0_2.0_3422_Jurastrasse11_Alchenflüh,https://flatfox.ch/de/wohnung/jurastrasse-11-3422-alchenfluh/411114/
2.5,62.5,990,870,3414,Krauchthalstrasse 32,Oberburg,0,False,False,False,True,False,False,False,False,False,15.84,396.0,25.0,False,False,False,990_62.5_2.5_3414_Krauchthalstrasse32_Oberburg,https://flatfox.ch/de/wohnung/krauchthalstrasse-32-3414-oberburg/543744/
3.5,120.0,2700,2400,3006,Seminarstrasse 11,Bern,0,True,False,False,False,False,False,False,True,False,22.5,771.43,34.29,False,True,False,2700_120.0_3.5_3006_Seminarstrasse11_Bern,https://flatfox.ch/de/wohnung/seminarstrasse-11-3006-bern/586356/
3.5,70.0,1920,1920,3073,No information,Gümligen,0,True,True,True,True,False,False,False,True,False,27.43,548.57,20.0,False,False,False,1920_70.0_3.5_3073_Noinformation_Gümligen,https://flatfox.ch/de/wohnung/3073-gumligen/603653/
2.5,86.0,1625,1465,3004,Hintere Engehaldestrasse 12,Bern,1991,True,False,True,False,False,False,False,False,False,18.9,650.0,34.4,False,False,False,1625_86.0_2.5_3004_HintereEngehaldestrasse12_Bern,https://flatfox.ch/de/wohnung/hintere-engehaldestrasse-12-3004-bern/557921/
3.5,97.0,1870,1647,3600,Allmendstrasse 5,Thun,0,True,False,False,False,False,True,False,True,False,19.28,534.29,27.71,False,False,False,1870_97.0_3.5_3600_Allmendstrasse5_Thun,https://flatfox.ch/de/wohnung/allmendstrasse-5-3600-thun/580696/
3.5,119.0,1950,1800,3360,Waldgasse 8,Herzogenbuchsee,0,True,False,True,False,False,True,False,True,False,16.39,557.14,34.0,False,False,False,1950_119.0_3.5_3360_Waldgasse8_Herzogenbuchsee,https://flatfox.ch/de/wohnung/waldgasse-8-3360-herzogenbuchsee/600955/
