rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher,price_sqrm,room_price,avg_room_size,quiet_neighboorhood,parcet,family_child_friendly,apt_id,url_homegate
3.5,0.0,2010,1735,0,Neumarktstrasse 62,Biel/Bienne,2018,False,False,True,False,False,False,False,False,False,0.0,574.29,0.0,False,False,False,2010_0.0_3.5_0_Neumarktstrasse62_Biel/Bienne,https://www.homegate.ch/mieten/3001767087
3.5,114.0,2125,1840,0,Waldrainstrasse 8,Biel/Bienne,2014,False,True,True,False,False,False,False,True,False,18.64,607.14,32.57,False,False,False,2125_114.0_3.5_0_Waldrainstrasse8_Biel/Bienne,https://www.homegate.ch/mieten/3001872002
3.5,126.0,2148,1900,0,Ländtestrasse 51,Biel/Bienne,0,True,True,False,False,False,False,False,False,False,17.05,613.71,36.0,False,False,False,2148_126.0_3.5_0_Ländtestrasse51_Biel/Bienne,https://www.homegate.ch/mieten/3001836040
3.5,87.0,2230,1980,0,Tulpenweg 15,Biel/Bienne,2018,True,True,True,True,False,False,False,False,False,25.63,637.14,24.86,False,False,False,2230_87.0_3.5_0_Tulpenweg15_Biel/Bienne,https://www.homegate.ch/mieten/3000884151
4.5,105.0,2330,2090,0,Alfred-Aebi-Strasse 92,Biel/Bienne,2016,True,True,False,False,False,False,False,False,False,22.19,517.78,23.33,False,False,False,2330_105.0_4.5_0_Alfred-Aebi-Strasse92_Biel/Bienne,https://www.homegate.ch/mieten/3001745217
4.5,127.0,2800,2425,0,Neumarktstrasse 60a,Biel/Bienne,2018,False,False,True,False,False,False,False,False,False,22.05,622.22,28.22,False,False,False,2800_127.0_4.5_0_Neumarktstrasse60a_Biel/Bienne,https://www.homegate.ch/mieten/3001706810
1.0,28.0,690,540,0,Westerholz 6,Biel/Bienne,1989,False,True,True,True,False,False,False,False,False,24.64,690.0,28.0,False,False,False,690_28.0_1.0_0_Westerholz6_Biel/Bienne,https://www.homegate.ch/mieten/3001795978
1.0,38.0,760,620,0,Bözingenstrasse 140,Biel/Bienne,1961,True,True,True,True,False,False,False,False,False,20.0,760.0,38.0,False,False,False,760_38.0_1.0_0_Bözingenstrasse140_Biel/Bienne,https://www.homegate.ch/mieten/3001866758
2.5,49.0,930,740,0,Poststrasse 42,Biel/Bienne,0,False,False,True,False,False,False,False,False,False,18.98,372.0,19.6,False,False,False,930_49.0_2.5_0_Poststrasse42_Biel/Bienne,https://www.homegate.ch/mieten/3001856010
2.5,51.0,955,765,0,Poststrasse 38,Biel/Bienne,0,False,False,True,False,False,False,False,False,False,18.73,382.0,20.4,False,False,False,955_51.0_2.5_0_Poststrasse38_Biel/Bienne,https://www.homegate.ch/mieten/3001856008
2.5,49.0,960,820,0,Mettlenweg 33,Biel/Bienne,2019,False,False,False,False,False,False,False,False,False,19.59,384.0,19.6,False,False,False,960_49.0_2.5_0_Mettlenweg33_Biel/Bienne,https://www.homegate.ch/mieten/3001520064
2.5,51.0,960,770,0,Poststrasse 42,Biel/Bienne,0,False,False,True,False,False,False,False,False,False,18.82,384.0,20.4,False,False,False,960_51.0_2.5_0_Poststrasse42_Biel/Bienne,https://www.homegate.ch/mieten/3001786500
3.5,0.0,970,750,0,Eisfeldstrasse 9a,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,0.0,277.14,0.0,False,False,False,970_0.0_3.5_0_Eisfeldstrasse9a_Biel/Bienne,https://www.homegate.ch/mieten/3001871049
3.0,0.0,980,780,0,Solothurnstrasse 73,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,0.0,326.67,0.0,False,False,False,980_0.0_3.0_0_Solothurnstrasse73_Biel/Bienne,https://www.homegate.ch/mieten/3001838046
2.0,0.0,990,790,0,Beaulieuweg 26,Biel/Bienne,1970,True,False,False,True,False,False,False,False,False,0.0,495.0,0.0,False,False,False,990_0.0_2.0_0_Beaulieuweg26_Biel/Bienne,https://www.homegate.ch/mieten/3001859438
2.0,0.0,1000,800,0,Hirtenweg 7,Biel/Bienne,2019,False,False,False,False,False,False,False,False,False,0.0,500.0,0.0,False,False,False,1000_0.0_2.0_0_Hirtenweg7_Biel/Bienne,https://www.homegate.ch/mieten/3001855548
2.0,0.0,1020,850,0,Am Wald 15,Biel/Bienne,2022,False,False,False,False,False,False,False,False,False,0.0,510.0,0.0,False,False,False,1020_0.0_2.0_0_AmWald15_Biel/Bienne,https://www.homegate.ch/mieten/3001843438
2.5,0.0,1050,1050,0,Bözingenstrasse 13,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,0.0,420.0,0.0,False,False,False,1050_0.0_2.5_0_Bözingenstrasse13_Biel/Bienne,https://www.homegate.ch/mieten/3001810210
2.5,45.0,1055,890,0,Sägefeldweg 60,Biel/Bienne,0,True,False,True,False,False,False,False,False,False,23.44,422.0,18.0,False,False,False,1055_45.0_2.5_0_Sägefeldweg60_Biel/Bienne,https://www.homegate.ch/mieten/3001819753
2.5,61.0,1090,920,0,Schollstr. 3-13,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,17.87,436.0,24.4,False,False,False,1090_61.0_2.5_0_Schollstr.3-13_Biel/Bienne,https://www.homegate.ch/mieten/3001873687
4.0,0.0,1100,1100,0,Orpundstrasse 2,Biel/Bienne,0,False,False,True,False,False,False,False,False,False,0.0,275.0,0.0,False,False,False,1100_0.0_4.0_0_Orpundstrasse2_Biel/Bienne,https://www.homegate.ch/mieten/3001859824
2.5,61.0,1115,935,0,Südstrasse 38-46,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,18.28,446.0,24.4,False,False,False,1115_61.0_2.5_0_Südstrasse38-46_Biel/Bienne,https://www.homegate.ch/mieten/3001832653
3.0,62.0,1130,930,0,Schollstr. 3-13,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,18.23,376.67,20.67,False,False,False,1130_62.0_3.0_0_Schollstr.3-13_Biel/Bienne,https://www.homegate.ch/mieten/3001832655
2.5,0.0,1140,940,0,Sägefeldweg 16,Biel/Bienne,2022,False,False,False,False,False,False,False,False,False,0.0,456.0,0.0,False,False,False,1140_0.0_2.5_0_Sägefeldweg16_Biel/Bienne,https://www.homegate.ch/mieten/3001751220
3.0,63.0,1150,950,0,Südstrasse 36,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,18.25,383.33,21.0,False,False,False,1150_63.0_3.0_0_Südstrasse36_Biel/Bienne,https://www.homegate.ch/mieten/3001832660
2.5,0.0,1150,950,0,Propsteiweg 14,Biel/Bienne,0,True,True,False,False,False,False,False,False,False,0.0,460.0,0.0,False,False,False,1150_0.0_2.5_0_Propsteiweg14_Biel/Bienne,https://www.homegate.ch/mieten/3001858607
3.0,0.0,1160,960,0,Geyisriedweg 51,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,0.0,386.67,0.0,False,False,False,1160_0.0_3.0_0_Geyisriedweg51_Biel/Bienne,https://www.homegate.ch/mieten/3001822197
3.0,62.0,1170,970,0,Südstrasse 38-46,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,18.87,390.0,20.67,False,False,False,1170_62.0_3.0_0_Südstrasse38-46_Biel/Bienne,https://www.homegate.ch/mieten/3001832650
3.0,60.0,1175,850,0,Tscheneyweg 61,Biel/Bienne,0,False,True,False,True,False,False,False,False,False,19.58,391.67,20.0,False,False,False,1175_60.0_3.0_0_Tscheneyweg61_Biel/Bienne,https://www.homegate.ch/mieten/3001319215
3.5,67.0,1190,990,0,Südstrasse 36,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,17.76,340.0,19.14,False,False,False,1190_67.0_3.5_0_Südstrasse36_Biel/Bienne,https://www.homegate.ch/mieten/3001832657
3.0,0.0,1200,970,0,Propsteiweg 14,Biel/Bienne,0,True,True,False,False,False,False,False,False,False,0.0,400.0,0.0,False,False,False,1200_0.0_3.0_0_Propsteiweg14_Biel/Bienne,https://www.homegate.ch/mieten/3001858606
3.5,67.0,1220,990,0,Schollstrasse 19,Biel/Bienne,1998,False,False,True,False,False,False,False,False,False,18.21,348.57,19.14,False,False,False,1220_67.0_3.5_0_Schollstrasse19_Biel/Bienne,https://www.homegate.ch/mieten/3001832654
3.5,69.0,1260,1020,0,Poststrasse 36,Biel/Bienne,0,True,False,True,False,False,False,False,False,False,18.26,360.0,19.71,False,False,False,1260_69.0_3.5_0_Poststrasse36_Biel/Bienne,https://www.homegate.ch/mieten/3001722888
4.0,74.0,1290,1000,0,Bözingenstrasse 146,Biel/Bienne,0,False,True,False,True,False,False,False,False,False,17.43,322.5,18.5,False,False,False,1290_74.0_4.0_0_Bözingenstrasse146_Biel/Bienne,https://www.homegate.ch/mieten/3001747020
3.0,60.0,1290,1130,0,Bürenstrasse 41,Biel/Bienne,2005,True,True,False,True,False,False,False,False,False,21.5,430.0,20.0,False,False,False,1290_60.0_3.0_0_Bürenstrasse41_Biel/Bienne,https://www.homegate.ch/mieten/3001807671
4.0,0.0,1365,1195,0,Mühlestrasse 61,Biel/Bienne,0,True,False,True,True,False,False,False,True,False,0.0,341.25,0.0,False,False,False,1365_0.0_4.0_0_Mühlestrasse61_Biel/Bienne,https://www.homegate.ch/mieten/3001871521
3.5,63.0,1370,1150,0,Sägefeldweg 60,Biel/Bienne,0,True,False,True,False,False,False,False,False,False,21.75,391.43,18.0,False,False,False,1370_63.0_3.5_0_Sägefeldweg60_Biel/Bienne,https://www.homegate.ch/mieten/3001819754
4.5,92.0,1595,1295,0,Westerholz 6,Biel/Bienne,1989,False,True,True,True,False,False,False,False,False,17.34,354.44,20.44,False,False,False,1595_92.0_4.5_0_Westerholz6_Biel/Bienne,https://www.homegate.ch/mieten/3001864816
4.5,102.0,1680,1350,0,Narzissenweg 6,Biel/Bienne,2018,False,True,True,False,False,False,False,False,False,16.47,373.33,22.67,False,False,False,1680_102.0_4.5_0_Narzissenweg6_Biel/Bienne,https://www.homegate.ch/mieten/3001864805
4.0,120.0,1720,1440,0,Bözingenstrasse 21,Biel/Bienne,0,True,False,False,False,False,False,False,False,False,14.33,430.0,30.0,False,False,False,1720_120.0_4.0_0_Bözingenstrasse21_Biel/Bienne,https://www.homegate.ch/mieten/3001740094
3.5,134.0,1770,1500,0,Bözingenstr. 141,Biel/Bienne,1993,True,True,False,False,False,False,False,False,False,13.21,505.71,38.29,False,False,False,1770_134.0_3.5_0_Bözingenstr.141_Biel/Bienne,https://www.homegate.ch/mieten/3001866782
4.5,96.0,1795,1460,0,Bürenstrasse 83,Biel/Bienne,2006,False,True,False,False,False,False,False,False,False,18.7,398.89,21.33,False,False,False,1795_96.0_4.5_0_Bürenstrasse83_Biel/Bienne,https://www.homegate.ch/mieten/3001466910
3.5,76.0,1810,1570,0,Scheurenweg 49,Biel/Bienne,2010,True,True,True,False,False,False,False,True,False,23.82,517.14,21.71,False,False,False,1810_76.0_3.5_0_Scheurenweg49_Biel/Bienne,https://www.homegate.ch/mieten/3001801822
4.5,121.0,1850,1470,0,Narzissenweg 16,Biel/Bienne,1987,True,True,True,False,False,False,False,False,False,15.29,411.11,26.89,False,False,False,1850_121.0_4.5_0_Narzissenweg16_Biel/Bienne,https://www.homegate.ch/mieten/3001867385
2.5,67.0,1655,1465,0,Florastrasse 16,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,24.7,662.0,26.8,False,False,False,1655_67.0_2.5_0_Florastrasse16_Biel/Bienne,https://www.homegate.ch/mieten/3001741245
3.5,74.0,1830,1620,0,Florastrasse 16,Biel/Bienne,0,False,False,False,False,False,False,False,False,False,24.73,522.86,21.14,False,False,False,1830_74.0_3.5_0_Florastrasse16_Biel/Bienne,https://www.homegate.ch/mieten/3001741248
4.5,119.0,2395,2095,0,Florastrasse 16,Biel/Bienne,0,True,True,True,False,False,False,False,False,False,20.13,532.22,26.44,False,False,False,2395_119.0_4.5_0_Florastrasse16_Biel/Bienne,https://www.homegate.ch/mieten/3001830047
3.5,85.0,1300,1125,0,Pl. de la Gare 5,Bienne,0,True,False,True,False,False,False,False,False,False,15.29,371.43,24.29,False,False,False,1300_85.0_3.5_0_Pl.delaGare5_Bienne,https://www.homegate.ch/mieten/3001811382
3.5,0.0,1350,1150,0,Rue Bendicht-Rechberger 4,Bienne,0,True,False,True,False,False,False,False,False,False,0.0,385.71,0.0,False,False,False,1350_0.0_3.5_0_RueBendicht-Rechberger4_Bienne,https://www.homegate.ch/mieten/3001811524
3.5,85.0,1375,1200,0,Pl. de la Gare 5,Bienne,0,True,False,False,False,False,False,False,False,False,16.18,392.86,24.29,False,False,False,1375_85.0_3.5_0_Pl.delaGare5_Bienne,https://www.homegate.ch/mieten/3001811140
3.0,0.0,1450,1250,0,Pl. de la Gare 5,Bienne,0,True,False,False,False,False,False,False,False,False,0.0,483.33,0.0,False,False,False,1450_0.0_3.0_0_Pl.delaGare5_Bienne,https://www.homegate.ch/mieten/3001811276
2.5,57.0,1050,925,0,Rue du Débarcadère 47,Bienne,0,False,False,True,False,False,False,False,False,False,18.42,420.0,22.8,False,False,False,1050_57.0_2.5_0_RueduDébarcadère47_Bienne,https://www.homegate.ch/mieten/3001810932
3.0,76.0,1350,1100,0,Rue du Débarcadère 47,Bienne,0,True,False,True,False,False,False,False,False,False,17.76,450.0,25.33,False,False,False,1350_76.0_3.0_0_RueduDébarcadère47_Bienne,https://www.homegate.ch/mieten/3001816629
3.5,94.0,1580,1300,0,Rue du Débarcadère 47,Bienne,2022,True,False,True,False,False,False,False,False,False,16.81,451.43,26.86,False,False,False,1580_94.0_3.5_0_RueduDébarcadère47_Bienne,https://www.homegate.ch/mieten/3001810967
4.5,83.0,1750,1550,0,Rohrstrasse 2a,Biglen,2015,True,False,False,False,False,False,False,True,False,21.08,388.89,18.44,False,False,False,1750_83.0_4.5_0_Rohrstrasse2a_Biglen,https://www.homegate.ch/mieten/3001644826
5.5,130.0,2040,1800,0,Rohrstrasse 2a,Biglen,2015,True,False,False,False,False,False,False,False,False,15.69,370.91,23.64,False,False,False,2040_130.0_5.5_0_Rohrstrasse2a_Biglen,https://www.homegate.ch/mieten/3001319780
4.5,154.0,2430,2150,0,Rohrstrasse 2,Biglen,2015,True,True,False,True,False,False,False,False,False,15.78,540.0,34.22,False,False,False,2430_154.0_4.5_0_Rohrstrasse2_Biglen,https://www.homegate.ch/mieten/3001836729
2.5,58.0,1470,1260,0,Kernstrasse 6,Boll,2015,True,False,False,False,False,False,False,True,False,25.34,588.0,23.2,False,False,False,1470_58.0_2.5_0_Kernstrasse6_Boll,https://www.homegate.ch/mieten/3001823987
2.5,63.0,1580,1400,0,Rämelgässli 90/92,Boll,2018,False,True,True,False,False,False,False,True,False,25.08,632.0,25.2,False,False,False,1580_63.0_2.5_0_Rämelgässli90/92_Boll,https://www.homegate.ch/mieten/3001847179
2.5,66.0,1640,1400,0,Rämelgässli 84/86/88,Boll,2018,False,True,True,False,False,False,False,True,False,24.85,656.0,26.4,False,False,False,1640_66.0_2.5_0_Rämelgässli84/86/88_Boll,https://www.homegate.ch/mieten/3001852150
3.0,84.0,1680,1400,0,Unterer Strassackerweg 13,Boll,0,False,True,False,True,False,False,False,False,False,20.0,560.0,28.0,False,False,False,1680_84.0_3.0_0_UntererStrassackerweg13_Boll,https://www.homegate.ch/mieten/3001867733
2.5,71.0,1690,1450,0,Rämelgässli 80/82,Boll,2018,False,True,True,False,False,False,False,True,False,23.8,676.0,28.4,False,False,False,1690_71.0_2.5_0_Rämelgässli80/82_Boll,https://www.homegate.ch/mieten/3001842641
4.5,105.0,1850,1550,0,Unterer Strassackerweg 3,Boll,0,False,True,False,True,False,False,False,False,False,17.62,411.11,23.33,False,False,False,1850_105.0_4.5_0_UntererStrassackerweg3_Boll,https://www.homegate.ch/mieten/3001867732
3.5,81.0,1870,1600,0,Rämelgässli 80/82,Boll,2018,False,True,True,False,False,False,False,True,False,23.09,534.29,23.14,False,False,False,1870_81.0_3.5_0_Rämelgässli80/82_Boll,https://www.homegate.ch/mieten/3001640617
3.5,82.0,1870,1600,0,Rämelgässli 80/82,Boll,2018,False,True,True,False,False,False,False,True,False,22.8,534.29,23.43,False,False,False,1870_82.0_3.5_0_Rämelgässli80/82_Boll,https://www.homegate.ch/mieten/3001775421
3.5,86.0,1900,1650,0,Rämelgässli 80/82,Boll,2018,False,True,True,False,False,False,False,False,False,22.09,542.86,24.57,False,False,False,1900_86.0_3.5_0_Rämelgässli80/82_Boll,https://www.homegate.ch/mieten/3001378941
3.5,87.0,1920,1650,0,Rämelgässli 94/96/98,Boll,2018,False,True,True,False,False,False,False,True,False,22.07,548.57,24.86,False,False,False,1920_87.0_3.5_0_Rämelgässli94/96/98_Boll,https://www.homegate.ch/mieten/3001786551
4.5,112.0,1930,1650,0,Unterer Strassackerweg 3,Boll,0,False,True,False,True,False,False,False,False,False,17.23,428.89,24.89,False,False,False,1930_112.0_4.5_0_UntererStrassackerweg3_Boll,https://www.homegate.ch/mieten/3001867734
4.5,112.0,1980,1700,0,Unterer Strassackerweg 5,Boll,0,False,True,False,True,False,False,False,False,False,17.68,440.0,24.89,False,False,False,1980_112.0_4.5_0_UntererStrassackerweg5_Boll,https://www.homegate.ch/mieten/3001867731
4.5,102.0,2190,1900,0,Rämelgässli 90/92,Boll,2018,False,True,True,False,False,False,False,True,False,21.47,486.67,22.67,False,False,False,2190_102.0_4.5_0_Rämelgässli90/92_Boll,https://www.homegate.ch/mieten/3001760131
4.5,111.0,2290,1970,0,Gummenweg 1,Boll,0,True,False,False,False,False,False,False,False,False,20.63,508.89,24.67,False,False,False,2290_111.0_4.5_0_Gummenweg1_Boll,https://www.homegate.ch/mieten/3001871442
3.5,95.0,2350,2090,0,Feldackerweg 49,Boll,2020,True,True,True,True,False,False,False,True,False,24.74,671.43,27.14,False,False,False,2350_95.0_3.5_0_Feldackerweg49_Boll,https://www.homegate.ch/mieten/3001848560
2.5,58.0,970,770,0,Hühnerbühlstrasse 41,Bolligen,1996,False,True,True,True,False,False,False,False,False,16.72,388.0,23.2,False,False,False,970_58.0_2.5_0_Hühnerbühlstrasse41_Bolligen,https://www.homegate.ch/mieten/3001859223
3.5,81.0,1240,940,0,Hühnerbühlstrasse 23-29,Bolligen,1996,False,True,True,True,False,False,False,False,False,15.31,354.29,23.14,False,False,False,1240_81.0_3.5_0_Hühnerbühlstrasse23-29_Bolligen,https://www.homegate.ch/mieten/3001859224
3.5,84.0,1670,1400,0,Hühnerbühlstrasse 20,Bolligen,0,False,False,True,False,False,False,False,False,False,19.88,477.14,24.0,False,False,False,1670_84.0_3.5_0_Hühnerbühlstrasse20_Bolligen,https://www.homegate.ch/mieten/3001744897
3.0,84.0,1690,1490,0,Lutertalstrasse 39,Bolligen,1986,True,False,False,False,False,False,False,False,False,20.12,563.33,28.0,False,False,False,1690_84.0_3.0_0_Lutertalstrasse39_Bolligen,https://www.homegate.ch/mieten/3001718735
4.5,141.0,2090,1690,0,Lutertalstr. 60,Bolligen,1978,True,False,True,False,False,False,False,False,False,14.82,464.44,31.33,False,False,False,2090_141.0_4.5_0_Lutertalstr.60_Bolligen,https://www.homegate.ch/mieten/3001608871
6.5,178.0,1700,1500,0,No information,Boltigen,2021,True,False,False,True,False,False,False,True,False,9.55,261.54,27.38,False,False,False,1700_178.0_6.5_0_Noinformation_Boltigen,https://www.homegate.ch/mieten/3001865941
2.0,50.0,1010,820,0,Industriestrasse 3,Brügg,1965,False,False,False,False,False,False,False,False,False,20.2,505.0,25.0,False,False,False,1010_50.0_2.0_0_Industriestrasse3_Brügg,https://www.homegate.ch/mieten/3001819910
2.5,0.0,1180,1000,0,Rainstrasse 1,Brügg,2000,True,False,False,False,False,False,False,False,False,0.0,472.0,0.0,False,False,False,1180_0.0_2.5_0_Rainstrasse1_Brügg,https://www.homegate.ch/mieten/3001744899
4.0,73.0,1360,1110,0,Römerstrasse 3,Brügg,1967,True,False,True,True,False,False,False,False,False,18.63,340.0,18.25,False,False,False,1360_73.0_4.0_0_Römerstrasse3_Brügg,https://www.homegate.ch/mieten/3001364147
1.0,0.0,700,600,0,Erlenstrasse 2,Brügg BE,1967,False,True,True,False,False,False,False,False,False,0.0,700.0,0.0,False,False,False,700_0.0_1.0_0_Erlenstrasse2_BrüggBE,https://www.homegate.ch/mieten/3001858611
2.5,59.0,1110,920,0,Aarestr. 12,Brügg BE,1985,True,True,False,True,False,False,False,False,False,18.81,444.0,23.6,False,False,False,1110_59.0_2.5_0_Aarestr.12_BrüggBE,https://www.homegate.ch/mieten/3001867381
3.0,60.0,1190,1090,0,Neubrückstrasse 40,Brügg BE,2016,True,True,False,True,False,False,False,False,False,19.83,396.67,20.0,False,False,False,1190_60.0_3.0_0_Neubrückstrasse40_BrüggBE,https://www.homegate.ch/mieten/3001621553
2.0,43.0,1190,1090,0,Neubrückstrasse 40,Brügg BE,2016,True,True,False,True,False,False,False,False,False,27.67,595.0,21.5,False,False,False,1190_43.0_2.0_0_Neubrückstrasse40_BrüggBE,https://www.homegate.ch/mieten/3001736697
3.5,63.0,1250,1150,0,Neubrückstrasse 40,Brügg BE,2016,True,True,False,True,False,False,False,False,False,19.84,357.14,18.0,False,False,False,1250_63.0_3.5_0_Neubrückstrasse40_BrüggBE,https://www.homegate.ch/mieten/3001621557
3.5,70.0,1280,1050,0,Pfeidstrasse 13,Brügg BE,2017,False,False,True,False,False,False,False,False,False,18.29,365.71,20.0,False,False,False,1280_70.0_3.5_0_Pfeidstrasse13_BrüggBE,https://www.homegate.ch/mieten/3001865065
3.5,71.0,1320,1100,0,Aarestr. 8,Brügg BE,1985,True,True,False,True,False,False,False,False,False,18.59,377.14,20.29,False,False,False,1320_71.0_3.5_0_Aarestr.8_BrüggBE,https://www.homegate.ch/mieten/3001867382
3.5,74.0,1350,1050,0,Mattenstr. 7,Brügg BE,1986,False,False,False,False,False,False,False,False,False,18.24,385.71,21.14,False,False,False,1350_74.0_3.5_0_Mattenstr.7_BrüggBE,https://www.homegate.ch/mieten/3001810344
3.5,68.0,1360,1180,0,Erlenstrasse 8,Brügg BE,1965,True,False,True,False,False,False,False,False,False,20.0,388.57,19.43,False,False,False,1360_68.0_3.5_0_Erlenstrasse8_BrüggBE,https://www.homegate.ch/mieten/3001785348
3.5,67.0,1360,1150,0,Brachmattstrasse 21,Brügg BE,0,True,False,False,True,False,False,False,False,False,20.3,388.57,19.14,False,False,False,1360_67.0_3.5_0_Brachmattstrasse21_BrüggBE,https://www.homegate.ch/mieten/3001794184
